datetime,cellname,voltage
2025-06-03 07:12:58,18b1fc94-b1ce-4f6b-a364-2e2b1a8df6dd,4.2649
2025-10-05 20:08:50,f613a575-f065-4281-9381-5b7293983236,9.6044
2025-10-30 12:20:52,14dc6711-544c-477f-880f-2ea36a3d927d,0.5732
2025-09-11 19:23:43,86912d5e-682f-4de5-a37c-44c2fa721c7c,0.7076
2026-02-02 12:03:27,56051744-2174-4c5f-ab3e-bf6daf467f8a,10.422
2025-03-18 13:18:22,5633d531-f3d4-47f8-8066-ad6aa3cc517b,12.9201
2025-02-27 20:19:49,37d2dced-7407-41f4-8e05-bb4ed047e85d,4.9644
2025-07-31 07:10:58,4d140c1c-4a4f-42af-9151-dd4ec2094354,6.2949
2025-03-09 20:39:27,2c2fe9c1-722e-46ac-ac9a-bf3527416cf3,10.7397
2025-03-04 13:38:36,71b679dc-327a-44c6-a2be-d754cd178c11,8.1699
2026-01-09 14:21:07,2487b2a3-07a1-4fb0-bbb2-66d7c24044c2,1.5271
2025-06-08 03:39:02,2978a171-dde0-4e6c-8e77-686a7b136809,5.2487
2025-08-28 08:14:24,109d7567-c29e-4320-8204-83440cb3c630,0.8291
2025-09-29 01:19:34,b8da0891-3718-43fc-b109-5ad70c46309c,0.097
2025-03-21 05:38:17,886861cb-87fc-46ca-9e54-794b90cb42e8,2.5469
2025-03-19 01:11:55,cb469969-b3fc-40a6-a0db-cc198bfd4cc9,3.4456
2025-12-25 12:25:30,b2705069-a81e-4b84-8936-c811c9b81963,0.7715
2025-12-25 03:18:30,a0bcc0d5-372a-4212-8054-6da4525507f3,0.9483
2025-02-12 12:05:01,0aa774db-8f09-4de3-bb8f-e17481b593d0,2.7713
2026-01-13 10:11:34,2695142b-d9e2-4931-afc1-8fef30d4c73b,8.8607
2025-09-04 08:08:44,effa811f-1164-4b12-ac45-2ee370f33fed,9.9076
2025-04-30 18:16:42,6fee5149-8416-400a-953f-d74175c9c98a,11.6305
2025-12-05 06:49:12,7dc9ea23-841f-4be5-b358-2c535abd64f9,8.3322
2026-01-29 02:27:43,23d2e5fd-c28a-4f94-b024-27ea0424d555,4.4551
2025-06-26 05:38:50,2421bbf8-cf31-46f0-ac84-cbe5a49b08e6,6.6004
2025-08-28 08:53:52,f705bf50-75c2-4672-90e8-94534b691d6f,1.7514
2026-01-23 07:24:58,f89ac2e1-8185-46f6-aafd-a090494bea2b,8.9551
2025-07-31 14:40:24,fc08d346-395e-4944-b195-ed5b3b5aa9e0,1.1177
2026-01-22 09:56:55,9f0ab03e-e4e6-4239-8516-ba4a9e142b21,9.1777
2025-07-06 10:09:44,9ac48f95-decd-4346-a5dc-2e92e991b50a,1.9115
2025-09-20 22:41:56,4f28f8ba-2000-4cb3-aa43-a8d20d779b16,0.9217
2025-04-03 21:02:28,09b783a9-ffd0-4265-b457-ff8e3dc92279,0.3735
2025-12-24 14:16:56,9d9b76f5-680c-4785-a66b-0e33334220a9,1.0454
2025-12-10 01:57:46,9821119a-187c-478f-9932-63abc2edc36d,3.2704
2025-03-06 03:46:48,c20733ad-cef4-4761-9fd7-d1f6b76ae9e2,2.6327
2025-04-25 21:26:54,5cda2b92-ce66-4a2c-b92a-4a2922184686,9.518
2025-11-07 23:49:13,161ee4de-7430-4339-839d-a8f370e8684f,4.9016
2025-12-19 17:03:48,41b7a4c8-d0e8-479c-9b89-1d6e91a8da1e,7.4853
2026-01-10 15:00:13,e159cf41-f702-4e01-98fd-a754da6e343f,9.1233
2025-10-30 08:52:52,bf07664e-0c27-4046-b767-afa5bfb23f0d,6.1675
2025-05-14 21:52:07,88aa910d-4424-4d50-ac5e-cc7e53d4321e,11.6057
2025-04-29 13:52:17,adc00f27-cc25-4332-80d8-62cbfb65f71e,2.5907
2025-09-03 10:54:17,e7b1e37c-d112-40d3-b82f-55c5af76863d,3.2442
2025-05-13 01:24:44,911baab4-1d72-4d61-8041-f41ee63afb7c,10.478
2025-07-25 21:59:52,3a9c4f29-b645-4ea0-9261-487838e78455,7.9691
2025-08-22 12:25:05,a69161e6-0652-4ee4-81db-e79b7824e5cf,1.8478
2025-09-22 07:01:00,5390a0b3-1d4e-44b1-9e74-f4f2e598584e,7.6497
2025-09-19 04:14:21,08d08c23-5d52-45fa-a4b8-5a75ae293089,0.2769
2025-05-30 18:53:05,f8c87005-d254-4316-aedb-a8f8703176a2,8.2559
2025-02-26 01:43:05,97fb8a2d-b14a-45ce-9f7e-01a47487c551,6.072
2025-04-14 08:25:59,15e82128-6172-42d0-8bce-8e84b59741b1,9.8974
2026-01-30 04:38:01,424514d4-8bfb-4373-920f-572e379c9ccd,8.6609
2025-11-10 09:22:33,cabefa7c-18cd-47bb-8e5b-c99d14b4c72d,10.2775
2025-05-23 08:57:00,8ec991cf-1b27-46df-97ae-6b01e0287252,2.0939
2025-08-29 23:20:29,dad48a08-293e-49c9-8c6a-4735ff374e9d,1.7452
2025-03-29 13:00:30,a0e39c48-d63f-41fe-8473-5511b006eb1c,8.1969
2026-01-06 15:23:26,5c6c7c2a-ad9e-48e9-b58b-61b3990a73a1,12.9178
2025-04-25 17:55:53,8702a4b8-edcb-40ec-8c77-f561b2c91662,0.3283
2025-02-26 06:06:01,5cefad53-2d77-4760-86f6-d2ae6fcbcace,2.1829
2025-10-24 07:14:36,cb3adb1b-6556-4760-ad82-8a2d1b00606a,4.3536
2025-04-19 02:02:20,b9512bd5-7d08-4bbf-a58a-8345a327ebb6,7.5958
2026-01-11 10:47:02,54617334-ae99-495b-b7d8-cc31d2f9298d,7.3215
2025-11-28 19:21:02,51a08f14-58c0-4b4e-882a-706d2e1ae6b4,12.4427
2025-04-06 13:20:15,84f64883-3800-4936-8187-ad4b65756f28,0.4061
2025-11-26 10:15:04,17252fde-dc40-44b4-b01c-78e97ce4876a,11.7195
2025-04-18 08:07:39,d773f8bb-8f84-4305-889b-6adac1bf3f56,4.4647
2025-09-16 01:48:29,3c07533d-7a7c-48a5-b6fd-c47614c37a42,9.394
2025-08-26 10:58:32,369dc12e-2a1a-42fe-849a-38a84d8655d8,10.8341
2025-04-12 19:03:08,46f58b81-786b-4b40-bc6e-8075b1527640,1.3216
2025-09-26 15:27:01,10701d60-8c5a-4cbc-a165-d85ad5e6bc54,9.8088
2025-04-11 18:49:06,37c8d0c8-cf2a-43e6-9897-61cca2fe954a,10.5218
2025-09-15 05:23:26,1dee2567-2f3a-4e81-ad24-f5172ad3593c,10.4156
2025-10-17 04:21:41,ab311212-4f03-4922-96ce-d1a4e9a72487,9.3438
2025-10-13 01:51:56,39b9ab87-a5e9-48b3-9a48-6b45ca742b7d,8.5931
2025-03-29 09:36:52,7e7ce8f8-2f8f-43fc-8f62-da0d79863127,5.9898
2025-12-09 21:20:25,5cd72d09-4df7-4220-afc5-b0d83db4e9ce,12.7209
2026-01-18 00:37:21,52d494e2-22a8-42d1-acf5-43029ea79587,7.111
2025-07-20 00:41:00,b564095c-39c9-4217-88c3-11454566dbbe,10.2461
2025-08-24 20:37:43,d160b659-dc51-4905-95a1-bb2cb8c4f95f,1.296
2026-01-08 00:10:09,afa25b54-d75d-4c41-b269-1db9bc41fb5a,5.723
2025-05-19 00:36:46,5218435f-81c5-4e14-b451-169ec95041f9,5.7343
2025-11-07 21:06:51,10b2038c-5812-4e94-b772-62d6ebf81b05,10.2579
2025-03-30 22:18:33,432aa86d-c199-402d-9009-3605848d11bd,5.3333
2025-04-25 23:24:13,8d49c6a1-6536-4bd3-998f-3644fa36c547,12.2909
2025-11-08 08:44:32,54d93391-8f29-4f4d-a683-4bacaa672f19,10.6602
2025-04-09 21:03:00,5179d04d-9018-4b4f-8410-e7452ba723c7,7.4178
2025-04-18 11:50:45,11a77c41-4334-4e91-8d6b-09a64ed60d36,10.7443
2025-09-13 03:14:40,26660fc9-0676-4d73-857e-862fdda2a724,8.2078
2025-03-12 20:08:52,105e4411-8bca-4fd1-8ca1-345be3e9299a,5.9495
2025-05-24 06:31:25,fe388639-017e-48ea-bcd2-b9da4db89ccc,11.4071
2025-03-21 04:27:41,38c2841a-9f94-49f7-b6ff-0d00ce5a7023,1.7935
2025-08-28 08:08:37,48ed3196-cf58-42f2-b807-5ac290ddaeb2,3.5965
2025-07-03 19:24:00,e022215b-c319-461b-864d-b08d92d09c8d,10.7513
2025-05-25 09:53:14,f153ab2f-2a25-4dd4-be0f-26d2c74f6e65,4.0836
2025-08-17 06:39:32,7efad917-063a-4705-bdf1-54a9cbbb7354,12.3477
2025-12-19 21:32:24,c5663be9-5cd5-47be-a734-26f5512d7139,7.6526
2025-06-02 02:06:23,3163fe86-8358-49b8-b477-e66c9c5cf952,0.6736
2025-10-06 12:19:00,1d871ecb-03c3-4050-aae3-d00e76748b4e,3.8686
2025-12-05 03:30:35,6402f2cb-81a7-4529-bf5f-ab29f3bb9c46,1.2817
2025-07-20 19:35:47,cc2fa428-2031-4ff9-9f7d-2431382ebd10,11.9719
2025-03-24 01:55:36,4ef4dd0a-9259-4c14-9b19-4a61576ec72e,7.9131
2025-07-03 02:24:14,f3b0d040-181e-4e36-baa9-16b2b0a63fa7,7.7138
2025-04-23 20:03:18,af770ab2-0e75-4d49-a89d-092af3b00529,10.741
2025-11-07 05:00:46,ae9def99-dc88-4d8b-8e04-fef259261663,0.4496
2025-03-05 11:19:33,8ea239cb-9f03-4282-a724-7af702355955,12.5396
2025-11-16 12:57:38,707949b0-7b86-4640-9aa8-8043c1b8391e,0.2486
2025-08-23 19:09:26,ac097a61-222e-4ddc-b003-656479cb2e03,7.8852
2025-06-16 00:35:26,e94f5381-c42f-4f85-b369-5143f48eae24,10.0054
2025-10-07 13:04:04,c8884b67-9cce-480b-aa33-cf1dd2f34bae,6.0211
2025-10-19 22:00:59,77b47f78-dd16-4f5a-9feb-09f180f2fd70,5.0214
2025-05-16 01:57:52,51eebf34-c1b0-4196-8fea-378bde920626,5.205
2025-08-16 05:11:22,522688b2-8434-4437-8bb1-1164ce43ec7d,1.5366
2025-12-09 03:12:25,dc276758-a888-4675-8c7e-52add4d8c35d,10.0465
2025-10-15 01:31:26,fe323baf-6cc1-4356-a50a-8aedf5b29cb8,12.4063
2025-09-26 00:49:33,cca9df53-c2a7-4e52-9b63-e5efa5a5ba1e,12.9109
2025-02-27 19:26:24,9732bbe5-e22a-407e-a926-8b9044b03652,5.1886
2025-06-06 18:49:22,b23c899a-d44e-4c1d-b0d8-897c5cddaddb,9.1099
2025-04-23 13:07:43,74b2cde0-9158-42c7-bf46-73cfcfb1dbe9,8.1325
2025-10-21 23:34:54,127074d8-065d-4de6-a4e5-7c2845be73aa,11.2791
2025-03-31 04:55:51,c29ecbae-e4d3-4b86-8f7a-48b8319d950a,12.9574
2025-11-27 08:13:03,ad1b33ff-491d-4788-bd84-1c263e5aa696,0.9027
2025-02-11 03:14:11,d9c24f16-9188-44f5-bd91-3ee46f46ff53,6.7511
2025-06-18 23:45:10,0dd8f85b-52e8-47fe-8293-f0c818cb1a4f,0.4289
2025-03-25 22:57:52,77ef234c-6aca-40c5-be8e-7092d1f029ac,9.0797
2025-08-26 10:51:01,23e34838-e55a-4bf8-9e1d-696b23914a0c,9.3211
2025-06-04 13:11:35,db5c90cb-0d14-4f98-a4e9-6433e615ca0e,11.5288
2025-05-17 22:46:07,e798d1d0-f5e1-4c7b-a660-62eb0bc6e17d,11.7901
2025-09-01 22:40:18,93640cb4-2a50-4914-948a-d4eeb0e56152,3.307
2025-12-28 16:36:51,31f6a24b-706a-44ea-8712-dc567622e54e,0.599
2025-10-13 17:44:46,80bc11e8-1266-454b-8c7f-8cd19046c392,9.0184
2025-06-28 19:01:16,30eeec3e-ffb6-4500-9b95-697df0792b91,1.4497
2025-12-10 12:23:48,8869ab0d-81c5-444b-9461-f9157e6af70f,10.3462
2025-12-23 03:30:30,9f0818ea-7d00-4881-b5ce-cb39d2a2bdd7,10.2392
2025-02-20 15:30:07,39fabbfc-b28a-4208-9925-0e9057f2172e,2.9851
2025-06-24 11:38:11,a46efd53-a0e0-48b6-aa76-056691e21f40,11.0094
2025-09-23 14:18:19,857c91a4-b73c-4140-af86-f99de0e6e3b1,3.3593
2025-12-02 11:31:14,31963892-cb76-426b-826d-8dde2eacd263,8.2191
2025-08-20 22:53:08,c4e43b25-5520-4cd4-ac69-f4e9ddb74e72,12.3275
2025-12-30 05:27:46,0205fb76-2650-499f-b929-290d93a09f1e,5.3607
2025-12-05 05:18:31,45894503-5822-4bda-8e6b-43f09a73f8f5,12.9606
2025-08-09 15:17:31,80940801-c000-452c-8dc7-70c6b4635710,2.5719
2025-11-28 12:57:58,b2fccb8f-0cd7-4246-8e9a-82cf25776e85,8.6642
2025-07-30 08:17:51,acd8b570-0b16-492f-a0ef-1af3273e080c,11.6531
2025-04-19 14:03:47,eeea2bc0-c574-4103-83cd-264886935309,4.2081
2025-10-25 20:06:23,73828733-fded-4d1d-813c-89ce01162f14,3.5474
2025-04-24 13:27:26,19ac80c0-74a8-4074-9b4a-6a67e95236fc,11.1845
2025-04-15 04:55:54,609703ff-06ec-4cce-a7f6-0bc6da304012,10.2087
2025-10-03 18:55:18,493d3ecf-93ac-460c-90a8-d203273a7341,2.054
2025-10-14 18:54:54,f5f86b18-05e1-45f8-9dd4-b000e98b3dbd,12.7568
2025-02-28 20:39:35,a44db670-b819-4e85-8eaa-70d35808bbdc,2.4084
2026-01-01 05:55:04,d7879aab-bbc5-4d1a-b670-9a7a07bff8ab,12.3457
2025-06-15 07:36:16,d3246e61-22d7-4c55-9812-4b663abba5ad,1.5161
2025-06-24 12:24:47,a1a437fc-482b-47cb-bfb4-dcc10c544580,9.5424
2025-05-31 12:43:02,0c2bdd22-9e37-4f83-9afd-19f40c277c7e,11.5075
2025-08-13 11:54:17,9f3b3a52-ad79-48df-9ff5-8bc55433cd4d,9.0691
2025-03-14 00:35:51,2ecdd5d1-5b36-4157-94a5-e3fdc638c9f6,12.7671
2025-08-29 09:44:44,9b60e252-c8cd-4f30-9317-78cdccc6e8bc,9.215
2025-05-18 23:17:56,2f68a797-35b0-44ea-848c-2e17a3ba98f8,12.4797
2025-11-29 20:47:09,f6a51e11-44e6-471f-8d0d-027a3b0fbd35,7.6696
2025-11-03 18:01:31,0b740cb7-8876-46fb-ae3d-f0232c2c8c75,2.5915
2025-08-04 05:24:51,e8c0dd53-454e-4268-9d9b-8612a9f75b10,6.3487
2026-01-01 00:36:46,c76d7533-214e-4bd5-b952-3a512c668b90,7.9251
2026-01-24 11:08:58,06df7db7-27ea-472c-a454-c86d556f3c1e,6.6473
2026-01-28 21:15:08,9ba849c8-5332-43ed-aaf0-c27e2957282e,7.4705
2025-10-13 07:25:01,af4cf212-4d8d-4df6-b2a4-da7b8b1096b9,11.6576
2025-12-08 17:14:18,f902a2e7-ec30-4b92-9b2f-62a335a6866f,10.7926
2025-05-20 09:27:51,cc3fc0fb-1975-4679-9766-6669fff2492f,8.076
2025-04-06 20:50:16,4b961557-1091-42db-b216-5eb5b001ff15,12.8395
2025-08-14 02:51:42,df6899d4-faeb-4221-a11b-3cc6f9f71344,1.7117
2025-11-24 13:33:55,8ad88be1-eae4-4805-b1ce-196e487b3871,5.0501
2025-09-14 13:42:40,8393e6b0-3059-4186-9d8c-6b1fda845577,2.9134
2025-02-26 10:04:35,81a95c79-f18c-4644-b1cb-db1cbdc64d67,8.0186
2025-11-14 14:47:50,015aab93-1d2b-48e7-9c4c-68ef300a1d09,7.7192
2025-11-12 14:11:40,ca166447-591d-49a0-aecf-3c67af19d3e0,0.9994
2025-07-16 19:52:33,bf4ee5a5-64d3-45df-b57e-8f7b639f80a3,10.3853
2026-01-08 06:17:17,fa7e2f5d-aeb8-4ed3-b29d-41b85175b420,8.2324
2026-01-21 16:01:46,60b88ce9-0541-4c29-9225-7fa491f9fc95,2.236
2025-10-21 07:21:12,7358c90e-e032-48df-93a2-564570c89bf6,2.9825
2025-03-24 12:01:13,b6e5aa01-fd55-41d0-adfc-a6e0478afbb1,3.1006
2025-04-05 18:01:30,71300e48-a57a-4f33-ac70-36282b6f02b9,1.1937
2026-01-30 20:19:36,6ce30c84-29bf-43ee-95ac-a272aa3a3830,6.1647
2026-02-01 01:28:28,03ee052b-2adc-46c1-b911-5df58d4fc9da,7.1603
2025-06-28 22:44:53,619da4c7-b184-4c1f-b34a-6aee0dbf9283,2.5884
2025-08-28 06:02:45,9957d530-5a0e-46b8-be71-a057d836bd91,11.8984
2026-01-30 01:32:34,952d07be-c917-4758-a15f-d644b639471f,10.9851
2025-11-20 21:36:25,d4a7c468-f880-4ca6-8b56-c753be458c5c,8.1209
2025-10-28 03:30:56,75cc569e-b436-4e05-8994-89608450ab4f,4.0526
2025-04-20 11:54:39,5ea2f992-9146-4722-8568-0d06797d51bf,0.1873
2025-06-11 18:38:01,cf6c685f-6852-4dad-899e-52835d98bc08,4.7674
2025-05-28 21:11:25,6f2e8eb4-c4cf-4f8e-9d32-494396535494,11.9764
2026-02-02 20:18:49,0fa265b0-28bc-431a-9ca8-8cf01c16d82b,0.6756
2025-07-19 09:06:12,0970da41-52d2-4881-969e-c5f280868407,7.3016
2025-09-08 14:32:04,fba1558f-483b-4788-aad4-305ba34fd1ee,6.0684
2026-01-05 07:40:44,0894cf9e-0a20-48a0-9607-568c00095478,2.4642
2025-10-06 09:13:12,defa74aa-5f29-4f65-826b-57780a8eb53c,11.34
2025-09-03 02:05:38,659ca0b5-e1f2-4907-9f79-b66218cbf106,10.0214
2025-03-19 07:54:47,02c26234-8f0d-4f55-a84c-d358aea8d504,6.5968
2025-02-16 11:15:29,2d81687b-6b13-4098-a99f-3947b040a9f0,12.6516
2025-02-15 21:28:33,e2d3bc36-5de4-42a0-9ad7-23d76c641daf,11.99
2025-10-23 13:12:06,6f35bdca-3308-457e-a83e-342c141f5384,11.9039
2026-02-05 04:37:05,9d224259-1740-4b64-8107-648f4faae23d,4.5603
2025-10-31 23:47:56,0390d7d7-a15d-4ee3-a701-646dc38ee08d,2.7959
2025-12-21 18:55:06,406f7881-ec55-4cf3-bc23-53466466d119,8.7146
2025-10-07 18:07:41,00c99f9e-fd7d-4717-b6e5-f04be1c9060f,5.8434
2025-08-05 07:51:39,442c25dc-8400-4564-9c60-d5df4ec9698b,7.0444
2025-07-20 08:56:19,ae922d7b-5d29-40aa-9236-8a708b73bb11,3.1045
2025-02-24 20:34:44,bf644f9d-a0da-4968-9963-20e3bd4c27cc,10.3515
2025-08-10 11:42:51,3ba97ce8-e39e-431b-9b3b-753033f4ab2f,8.7603
2025-09-29 14:31:08,d038f9a3-0fc3-46fa-8347-461340fb37d4,0.5666
2025-09-14 05:59:58,46344757-e6ef-483d-bb69-a8583a5ec15c,1.273
2025-03-15 03:58:07,bab8ac07-3941-48ab-a191-82d794646c3f,6.7386
2026-01-26 00:38:39,022bbaf9-3dc3-4d2d-bd66-4cc0ee6cfa3d,12.1662
2025-11-20 22:01:11,8052f487-3a49-4112-be70-a11c693d31d6,8.2765
2025-07-09 03:11:08,7cd161f2-7824-492f-a038-251488671ce4,7.8272
2025-09-01 01:27:40,9d2d2ebf-c958-4176-821c-0e2c2d5d2eb3,5.4645
2026-01-10 10:50:06,d76859f0-c851-440e-b594-6c0432b05235,12.2202
2025-03-09 11:12:41,fe00b246-92c3-492a-a620-f747f79cc405,7.2129
2025-04-14 18:14:12,050b7dfb-761a-4f48-ad33-f28bcbcb66f0,9.3774
2025-06-10 13:39:47,d2c857da-cdfd-4c49-a27e-5fe64729432b,2.6924
2025-07-18 01:28:43,3b3d728c-8582-4f30-b335-76e19177ce91,0.6167
2025-11-06 21:59:44,1f68327a-f3b7-40d8-a3a0-31ca4eb796a3,7.5814
2025-07-13 14:14:53,bb494a42-0995-4e58-92c8-34a56d4fc5de,1.4276
2026-01-23 02:02:58,10eb9c05-2e4b-4215-8287-4e152b61b0a8,0.9239
2025-10-17 09:40:20,5964cdfd-bb04-4efe-b572-07fd91f74d7b,2.4335
2025-12-06 06:49:52,c288d474-a458-4dbf-b301-9a620f3532c4,10.7966
2025-10-25 14:56:23,fa5219e7-20cd-4e9b-bdd0-0ed1c60dd8ea,3.1052
2025-10-01 15:07:21,a50348ac-1c51-4e48-98ff-bda500887fb4,8.8788
2025-06-20 13:23:00,3b2e0a66-f7e5-4731-b2f9-f406f3425c85,0.4682
2025-08-28 21:01:55,6400b9a2-98b8-47ed-8f6a-ef9d564ba486,5.6466
2025-06-13 04:55:12,e01f9202-abb5-43b5-a26c-144aead46fdf,12.4686
2025-10-22 05:16:23,1efbd0c4-cd84-409e-8ed5-5c162a18269e,12.3308
2026-01-24 18:55:54,e261ec0b-cc77-49eb-8e74-c35b4952b059,6.5995
2025-03-20 14:20:02,8ef59e00-f306-4145-b150-fdc5ac82c9ea,9.0208
2025-09-17 23:41:24,fb730f5c-77ae-4366-aa4c-d03ef4e09d8b,7.1854
2026-02-04 04:25:33,94b07a59-2414-4f47-97fa-2a6f1b2775c4,11.1606
2026-01-01 00:23:23,29919eb2-8f3b-4ca7-a71c-a9f48a2276da,6.1743
2025-05-27 19:37:07,e4061c84-6ac7-482a-bd61-57387ef9e81f,4.1023
2025-12-03 16:11:56,0a80b40f-e361-4569-bedc-7f7d64930cc3,5.7723
2025-10-29 20:19:40,6ab6d8fc-0b67-4aa7-8988-650b0a53e9d3,7.8081
2025-08-16 21:22:07,9434f120-f953-4620-931d-b46be530ae3e,4.7112
2025-04-15 21:54:14,d17ec3aa-8742-42c1-93d2-3af743c61533,10.262
2025-06-24 16:46:35,cd7d17aa-5a73-4b1c-a1e6-8a19204d56e6,1.3319
2025-10-06 15:31:27,08a10467-1f33-4a4f-a984-436f629f06d6,10.0322
2025-04-23 16:03:42,b86971c5-3f2a-48ca-ae38-93809c477182,2.9384
2025-09-12 12:35:51,2b6762e7-f8fe-4565-b615-16a3e7e977f2,10.1588
2025-12-14 22:23:10,94f95aae-1d0c-4dea-a10f-33f991f5dadf,4.4304
2025-08-09 01:10:06,ec91bab5-2048-4dd8-80d4-b5c1a459ecb0,2.1717
2025-02-16 10:08:58,921589f5-d78c-4fe7-bdf2-6681945395cc,6.6301
2026-02-06 05:10:20,6e2202c7-5b5c-4e31-ac0e-37c0e65ce1a9,1.9236
2026-01-22 16:09:57,0f88956c-abd4-4718-9237-a275779e780b,11.4073
2025-07-07 10:54:11,fa7ec58c-e4f3-4e88-b9ca-fe2d90c0c415,4.3772
2025-07-27 17:07:03,fb462fa7-95e7-4573-8371-45e32b392b84,7.1469
2025-02-11 18:02:28,a4f1acf9-c074-4f05-96dd-c1ac626ecd34,10.2359
2025-11-07 03:07:10,2d822871-6611-4d0b-b0ed-4a0cde12171e,6.9949
2025-09-03 08:20:03,9729d799-c27c-4577-a49a-1e743248a259,0.9127
2025-10-18 08:10:02,1f52124e-d161-42f9-b2ae-2df7c2655b28,10.1775
2025-06-20 00:51:13,4fdd41ab-627f-43f6-b4f8-8a6985c29a30,9.3988
2025-11-19 02:25:01,d3f18437-33f3-4f9c-8046-3607331852f6,9.1611
2025-12-26 00:07:09,ce1bce06-e2d3-4acd-b39e-74fa6dac45e8,9.7419
2025-04-23 09:26:58,fee7441d-8fd1-4dec-917b-567fc0add78a,8.429
2025-07-02 18:30:40,845d38ae-91ec-49ec-888d-335a1738efb9,11.1972
2025-12-10 12:35:03,bd8913ae-d0fc-4d31-a1f0-e0e6f507db69,2.1351
2025-03-27 01:02:24,0a9b9af0-b79d-4afd-ac18-f03b43335b2b,12.4495
2025-04-22 17:38:11,9eb606bd-73a7-47a5-9682-ac834ef55e6a,4.1905
2025-05-09 16:08:18,350076f4-5150-42e4-b9a9-a381327925c8,12.7376
2025-08-14 03:16:43,23f9bd13-384d-4ba9-8898-3ecc5175af07,12.7586
2025-06-16 13:01:38,b54ca955-6f02-498a-b039-aff850171c84,9.452
2025-05-31 17:37:40,89577441-a0dc-465a-9a5c-c3bad8e5e00b,10.9405
2025-08-30 03:12:33,9396919c-7723-47c7-8b72-42dcaec099b1,8.2383
2025-07-09 00:35:23,d9524416-2990-4d81-ac17-2f48dd6429ad,5.4588
2025-11-05 17:18:11,65da4c46-c0cb-43ce-a4c2-3a222d0c5359,4.6658
2025-04-16 11:55:39,01ba7368-b14c-41f2-85ac-dfb62436bf4f,8.0102
2026-01-02 08:05:47,b3178d97-05df-4dd6-8b60-2fd1ca8ade0c,0.1784
2025-06-04 16:08:14,ac3cb07d-c2b7-4e52-95b9-c1624ae3466c,5.1711
2025-09-06 08:32:30,8beba0e2-7a13-4de9-8683-092728ca9ef4,12.8722
2025-10-09 00:39:27,8a3bcf89-4a14-4c66-b13e-25c0ec3277d5,0.338
2025-08-15 09:02:33,eceb247f-3d4c-41e5-84f5-407ee0cd4d04,2.2173
2025-07-10 10:13:12,3b299a78-8a36-462a-997c-e233d2b922e8,7.6215
2025-11-17 18:39:24,6f071a47-bbe4-4c44-a038-ecacd59d7ace,6.264
2025-09-09 20:49:44,e6b25e10-1977-4232-bcda-d23ff642c64f,5.8564
2025-12-28 15:11:08,9ffafbc1-5255-48f1-8de9-fb6ca3b88297,10.4259
2025-08-24 09:43:19,dd143fbe-6928-4ae4-bef1-dad0a37323ad,12.4178
2025-11-13 12:40:04,d6fa1490-73e6-44fa-9dc0-548fa43dd0a6,12.2583
2025-06-03 18:03:23,8ae4a210-2c6d-47df-be68-7a0c4eef931a,11.5849
2025-10-11 02:09:03,f0e845c0-655c-4dde-9c84-876ee4fc8516,1.544
2025-08-26 14:47:36,0458a215-fcbe-418f-a8cb-02ca747fe0c0,10.3812
2025-09-17 02:39:02,4ab29b38-4506-460e-8df7-a1847026662d,5.8706
2025-06-30 08:59:02,f7f53ed1-e085-4cbd-92f0-a1d0022ab6d7,5.9759
2025-09-16 13:34:57,77898007-b6b6-4967-a7aa-1d57d7a515d3,6.2599
2026-01-24 15:16:18,3ea580eb-5103-4dc8-8c27-ce38604a0e46,12.8376
2025-06-01 15:16:51,8ccbd944-ddbb-4438-8fcb-e154e7c5b920,9.4234
2025-12-03 21:12:45,36c2b8ae-25a9-4d69-8288-f6d0b1d922c4,1.5718
2025-04-04 01:50:27,ef15216e-ce41-4870-8842-1eb4e773c83f,4.4631
2025-06-27 05:17:59,a680236d-f275-4b44-bd7c-1724c8f58230,6.3768
2025-03-24 22:46:31,f7caa35c-af3a-4980-9c92-5b887f2ea929,7.1794
2025-03-07 14:23:30,fa4259f5-55e8-4aff-a881-8033b6ff43de,8.7458
2025-04-08 05:15:39,4521977a-4dc0-4f24-bf8d-90b77536e314,12.0223
2025-12-07 09:35:47,a64e9be2-0c47-452e-be52-df214e01259b,11.3769
2025-04-07 03:48:39,b83bccca-d203-4865-a750-8c9864e6b551,6.8988
2025-05-19 20:42:38,6b5e2a9c-fd22-448b-ab2a-1cab75744b4f,9.8739
2025-05-03 17:20:57,414545dc-e87c-4f68-a37b-aa4f0d2c12da,7.5362
2025-03-29 08:51:11,8a3344bd-fd3c-4cc1-ba7f-1c43eba26ba9,8.9096
2025-08-15 01:39:27,0378c982-cd5a-4d27-b2d2-978412a42fdc,7.4973
2025-03-27 18:39:55,c559299e-0d5d-4831-a573-4b38fdb5c057,6.9097
2025-08-09 07:36:22,26627280-1b25-4539-b673-0105daf61650,6.7825
2025-11-10 20:22:29,75c5ed97-9c8f-4b74-8adf-5dbd0435a888,0.4596
2025-04-30 07:23:14,d28f125f-aa16-4138-bfd9-c4c92d9e3539,4.0687
2025-07-16 13:10:41,d76e0833-9804-439e-994c-a198ad066431,6.7175
2025-11-07 03:38:41,a63cb05d-d9d2-4e68-a66a-0bf443cdd7f4,9.0577
2025-10-26 11:00:09,27db2672-4496-437a-8868-75b0b2381539,12.5955
2026-02-03 13:20:24,8025305f-82ef-4837-b059-81ee848d44e8,1.3951
